1676867864.303675;s1-eth5;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1676867864.303700;total;4640.72;4936.13;9576.85;2473;2325;29.94;33.93;63.87;17;15;0.00;0.00;0;0
1676867864.803868;lo;1536.00;1536.00;3072.00;768;768;10.00;10.00;20.00;5;5;0.00;0.00;0;0
1676867864.803906;enp0s31f6;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1676867864.803923;wlp2s0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1676867864.803936;br-1d46de5a42d0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1676867864.803983;br-84e3c456eca2;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1676867864.803998;docker0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1676867864.804042;br-e40315a74105;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1676867864.804061;s1-eth1;148.00;0.00;148.00;0;74;2.00;0.00;2.00;0;1;0.00;0.00;0;0
1676867864.804078;s1-eth2;786.00;2032.00;2818.00;1016;393;10.00;6.00;16.00;3;5;0.00;0.00;0;0
1676867864.804096;s1-eth3;2180.00;1082.00;3262.00;541;1090;8.00;14.00;22.00;7;4;0.00;0.00;0;0
1676867864.804114;s1-eth4;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1676867864.804129;s1-eth5;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1676867864.804153;total;4650.00;4650.00;9300.00;2325;2325;30.00;30.00;60.00;15;15;0.00;0.00;0;0
1676867865.304304;lo;1532.93;1532.93;3065.87;768;768;9.98;9.98;19.96;5;5;0.00;0.00;0;0
1676867865.304354;enp0s31f6;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1676867865.304548;wlp2s0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1676867865.304570;br-1d46de5a42d0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1676867865.304589;br-84e3c456eca2;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1676867865.304607;docker0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1676867865.304663;br-e40315a74105;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1676867865.304688;s1-eth1;784.43;2175.65;2960.08;1090;393;9.98;7.98;17.96;4;5;0.00;0.00;0;0
1676867865.304707;s1-eth2;147.70;0.00;147.70;0;74;2.00;0.00;2.00;0;1;0.00;0.00;0;0
1676867865.304725;s1-eth3;2175.65;1079.84;3255.49;541;1090;7.98;13.97;21.96;7;4;0.00;0.00;0;0
1676867865.304750;s1-eth4;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1676867865.304768;s1-eth5;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1676867865.304800;total;4640.72;4788.42;9429.14;2399;2325;29.94;31.94;61.88;16;15;0.00;0.00;0;0
1676867865.804955;lo;1536.00;1536.00;3072.00;768;768;10.00;10.00;20.00;5;5;0.00;0.00;0;0
1676867865.805013;enp0s31f6;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1676867865.805030;wlp2s0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1676867865.805057;br-1d46de5a42d0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1676867865.805075;br-84e3c456eca2;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1676867865.805092;docker0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1676867865.805130;br-e40315a74105;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1676867865.805146;s1-eth1;148.00;148.00;296.00;74;74;2.00;2.00;4.00;1;1;0.00;0.00;0;0
1676867865.805162;s1-eth2;786.00;2180.00;2966.00;1090;393;10.00;8.00;18.00;4;5;0.00;0.00;0;0
1676867865.805180;s1-eth3;2180.00;1082.00;3262.00;541;1090;8.00;14.00;22.00;7;4;0.00;0.00;0;0
1676867865.805198;s1-eth4;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1676867865.805215;s1-eth5;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1676867865.805239;total;4650.00;4946.00;9596.00;2473;2325;30.00;34.00;64.00;17;15;0.00;0.00;0;0
1676867866.305408;lo;1532.93;1532.93;3065.87;768;768;9.98;9.98;19.96;5;5;0.00;0.00;0;0
